"","cHL1","cHL2","cHL3","cHL4","cHL5","cHL6","cHL7","cHL8","cHL9","cHL10","cHL11","cHL12","NLPHL1","NLPHL2","NLPHL3","NLPHL4","NLPHL5","CB1","CB2","CB3","CB4","CB5"
"MAN2B1",5.3617319549596,6.12523286444,6.2823024472046,5.90589630680837,5.60018051255454,6.6748385797054,5.18574333133309,6.12314157920563,7.3474413270262,5.32450733715889,5.16913240217216,4.95001338177111,5.4994335626639,6.18863342141902,6.69395297953991,6.78120662645745,5.24785934789568,4.14462146381274,5.05801940519589,4.32492275904362,4.9416908157138,4.5779425578407
"MAP4",6.93115136101411,6.70461297967493,7.60044991019,6.93718533449622,6.86002900982817,6.50120212874891,6.6671487213533,5.99033817383827,7.07239163607207,6.90041235739485,6.34347678414902,6.15429228732595,6.21491598372743,6.33488608850793,6.81672957765879,6.83085252885741,7.34758811015447,5.47155120714539,5.21859792445423,5.27794178486029,5.6601682792984,5.36171127188378
"IDNK",3.70678242172378,4.67533026935172,4.72333606684479,5.28924218779413,5.27124194319722,5.35392883675809,3.13890052870189,4.65098432202968,2.43315551869107,5.84617913569941,7.41151994227711,5.02571807903691,5.34811932287164,5.0760474128546,5.02594198612077,4.92402604840029,5.33427899661756,5.8155887471432,6.00424412322575,6.33140760806455,6.20650344308417,5.69556452768793
"MBNL1",3.49630431940253,3.26512144901045,4.01865582491145,3.67396957076239,4.38223752404797,1.55758606767983,3.81373192855345,1.59042233432408,1.66506328317746,2.47201516656878,2.67153094954347,3.84216471516451,3.92116753018355,4.06691099506317,3.86099726095269,4.01968305054264,5.03162357039608,5.8682388172076,4.33208260750995,6.34685148968497,5.86019414070555,5.74899664371684
"MCM2",7.91523092565276,6.6034076022982,6.91834276153681,7.53789415197285,7.21359277642143,7.19194145719208,7.22792839203717,6.01498405025998,6.130513665917,7.38988941887009,5.45498994946689,7.42785299442412,6.99808901586428,7.06160068551904,6.63659160059183,7.89483432804268,7.1472448417578,8.43439723491036,7.44830803754414,8.15361140066834,8.66287063385453,8.44001421216334
"MCM5",7.29104304587155,6.7042329160782,6.35909922258576,6.06872315668936,6.26610821500759,6.42610395696316,5.47799015279743,5.31302367747251,5.7301040682998,6.70655357490953,4.94762582444581,5.58182221322772,7.07600194818857,7.10731549380816,6.64080776579539,7.29591219206803,7.07326090352753,7.12707224833585,7.2335438425258,6.91038839118495,7.33640951786298,6.9082315844008
"DNAJB9",4.38564819898222,4.64377043765758,4.83859092118035,5.01032929468811,5.85106735923147,3.22283152242595,5.11705065003148,2.64683235846852,5.32750378568416,4.13246154784604,3.91357281918651,4.55985594255911,4.65499913692736,5.68110326564749,5.77219560678226,5.51887284550921,5.35007247495276,4.05933943755211,4.3273537562505,4.59827365718908,3.86088917915689,4.15519892402847
"MDM4",4.58077335696806,5.93588835310456,4.82078603359366,6.36303601717668,6.9085090774499,5.03692068935417,5.71048399962491,4.05024324618783,3.86118968183475,6.2431228628451,4.48888899544005,6.08448507004326,6.63216909625856,6.32267642767667,6.71396210387063,6.86664050231987,6.71857454498556,8.74750737202154,8.23245756666538,8.78639363630276,9.41417283083831,8.74208049827498
"ME2",6.0748438820628,6.2490291309923,6.64143445815101,5.94491965817557,7.25326767810472,5.56081604628042,5.70523247036284,3.05473339647227,5.59106588806227,5.26277537638764,5.15476795693077,6.11769764556985,6.2911131725484,6.7219506391178,7.26713806813581,6.88634397862641,8.13145185714966,7.03420360712632,6.7248211806177,7.07031977853913,7.35344410897072,7.33430983090271
"MEF2C",3.79692930873427,3.10522114352082,3.20606151699645,2.4905938990136,2.42950298471466,3.13423509320219,2.83694225384741,2.72870996240693,3.25442967269836,3.33629049894163,2.33513999629801,4.18866054005155,5.43281681082411,3.13423509320219,4.86381134539202,5.09943849200838,3.71303885140042,8.98819733851995,7.98121914744407,8.98150492936559,7.50207560819179,8.36876517554782
"MAP3K1",4.39197004421102,4.7635396489469,4.66592493988289,5.07502590307644,5.87302435120028,3.88192976214215,3.72960843912989,4.43474465742354,3.7376196975963,5.43271228450669,6.73370354587696,5.47798828169394,5.62228550369719,4.96536988811142,5.10819807281257,5.18271632879134,5.59325475492056,6.55536489110553,6.29519300377681,6.1469076246217,5.85758711227389,5.98844887912644
"MAP3K5",4.44419485770575,4.2860880643952,3.6907062212856,5.60950911623636,5.72847428526848,4.34092391434329,4.29222185706294,3.81009476162334,3.77967700765137,3.72189143009969,4.50129180962775,5.24877084699766,4.18179880134839,5.3092338041018,5.43720804874991,4.90616761599915,4.74601882515784,3.76461782503018,3.39219714493596,3.75457936093774,3.90869523448223,3.52877442636915
"MEST",4.03743109881247,3.67423783846064,2.3042986211172,3.00136309727468,2.71361238500527,2.13834250269417,2.15067275471765,3.00629552904356,2.22085973383682,3.15925872347165,3.35444025405319,3.93838749677972,4.86084126475068,4.64889367982747,3.46380109296396,3.35715443948996,4.26450530754619,3.44072029805157,3.37972193871836,2.69761158244702,3.98177656552828,3.49104045744657
"METTL1",5.77774305045704,6.6599315995807,6.02672994292498,6.3570891040583,5.28192829721503,6.15669953378595,6.96253616224482,5.8768454720118,6.8725069828594,6.18917839018244,6.22008034729354,5.17739076672152,6.0840049914077,5.8028135586531,6.30251306057509,6.29819715278343,5.63869598317084,4.25126130340762,5.09346236682751,4.43987151570546,5.57943422168817,4.33271348794635
"MFAP1",5.40955704203196,5.6199720708066,6.92291005729768,5.94005124591232,5.9494014827603,4.55594706631791,5.88241277383652,3.06190088472222,5.04568897223908,4.63617596452377,4.91646221915499,6.06451997997505,5.89506210336634,6.43529513222898,6.1035213601054,6.40372359440443,6.23718266073912,7.58336890995907,6.9944516799139,7.82680323962662,7.27861946028909,7.26595943567397
"MELTF",7.33731222037915,7.70892928219706,8.77478079322658,5.74238991965742,7.37214008384978,6.37710942635609,7.63394668404247,6.93485316037836,6.4852029366047,6.4309052253423,5.53273016288408,5.30970154415534,6.21411101558838,6.75807960110731,5.77383239282199,6.232130434066,6.38108549891391,5.91859510198375,5.6064909204773,5.92268126453467,5.5411357822566,5.69643559631511
"MGAT1",6.53241625746903,7.31640386302612,6.25660981813942,5.94372097764388,6.44027956425301,7.25935905821733,5.64122878341667,6.34114537467143,8.50836185926596,6.2849798606079,5.89260625965788,5.71972044188142,6.54907881746894,7.42346664537914,7.6978655007165,7.25266346892467,6.17776126993522,5.48618065243313,4.76911573166424,4.92080595331911,5.16355061785185,5.10532048202285
"MGAT3",3.60257291833707,3.72549935506028,2.81164057373043,4.43333546254741,3.67777771380059,4.67882653068609,3.28311143915933,5.49885198195084,4.187265599205,5.43915340630366,5.04389837991395,4.69290663046886,4.94564005693205,4.1575854159502,3.89807408532026,4.24738062732605,4.04398483072017,5.95367361865396,6.26897717669664,5.97611918126863,6.39360049382718,6.04677150800865
"MGST2",6.18067612145694,6.90780184975109,5.81383156921465,6.14305739381336,6.52642504219835,6.62262548872415,6.39704928637403,5.33118304230223,8.28166216881108,5.82077870081358,6.33854711989094,6.31354535386638,6.18968548920879,8.04721162564415,7.33470889658341,7.53143651244178,6.96835430563231,6.1583500528687,4.94373782123534,5.6729228056121,4.85601653112229,5.01891532162871
"MGST3",8.48957037300416,7.42587809170774,8.23282081442531,8.09708230905325,8.17686089457926,7.33245902592801,8.73907134850984,6.92400980668594,7.86301640153502,8.1904831688952,7.36206287756757,6.35924134927526,4.49275762924838,5.71060837017334,5.51226759947959,5.34025204770187,7.17584883836787,3.63722737770092,4.14830951747573,4.15754648345894,3.5658691280221,3.00403269519272
"CIITA",3.03547929070955,5.17393657292222,4.29270236238732,4.30862996499215,4.58320952151288,3.99318033888461,4.71122003267856,3.82548235811497,4.48096211263482,4.51897412204201,3.13008938904618,3.97069403070015,5.88869694719041,5.28593775670237,5.81606199920754,4.9448277347559,5.58468456918116,6.32902657123431,4.8957120414399,6.09468524885769,5.57882840757309,4.78513022672431
"ASAH1",8.66949063057304,9.08837746315201,8.01322247948398,7.13647162176093,8.71028549088439,6.50837975100195,6.96980812703947,7.05667299285577,8.925359086767,6.48774498390308,7.41990945065689,8.08837969421254,7.7836276231324,9.38278931081721,9.97920780011332,8.96167787089212,8.73390116257061,5.07569027795654,5.95830747843413,5.58469602221674,5.30314776032519,4.96571414394341
"MICB",5.82281423172152,5.59628035521641,6.69899186294431,5.1883907080751,6.31766623021658,5.45527200648953,6.95251738774772,3.9213240018009,7.06690830957364,6.2407226731483,6.59940087798258,6.91386629065734,6.09855658408557,6.79795104786465,6.55883102219619,6.67136155348159,6.89058344571301,7.1344293653347,6.85487875336531,6.79226016572559,7.92540389811537,7.20721948124538
"MID1",2.89642889472122,3.39486842443578,3.79828212892324,2.91953731139731,3.08344472380568,2.19096004007237,2.10512215212037,2.27397903934563,2.37911070005764,2.26343216369089,2.72734025143514,3.12842209164543,2.974610603924,3.41541059175495,3.62743361435139,5.02079628688771,4.22031572107216,3.67636634876385,3.88015240828863,4.24876535319572,4.23425118580279,3.96196369172103
"CXCL9",9.61234155493679,9.7102145704512,11.4877982036107,4.56756168477551,10.1580678103321,6.32260411894765,9.89400913528015,4.85981455683063,10.5917853142863,9.3060188768831,10.5679122371252,7.38829053561547,9.43113380083028,10.5893404043975,11.7937264787465,9.45024525442612,11.0994264448183,2.89159692147359,3.41888009590375,2.91859427839814,3.48226229219047,2.97564408243268
"MITF",4.62374170628777,4.66584305140443,4.34781706287846,2.98913259780887,5.04316312790881,2.81881704607603,3.88721593344941,3.55178779868471,4.71409790894228,3.22700752094845,4.34092391434329,4.54327309716553,4.3169252968249,5.10952120335913,5.49766228957224,4.85690992274471,4.85070159146303,2.34572078640513,2.38239027721423,2.53788002428882,2.47252089113857,3.11796322251456
"MKI67",4.14721556298489,4.99252674149825,4.49659031939057,3.80244517617232,4.54384660610787,4.97072269886429,5.96235193137265,3.92963230146421,3.75194100663011,5.47239457174293,4.97731874016579,4.37074025623368,5.50777824703954,5.18112231390946,5.82928275516947,6.03598569949078,5.30620880670785,7.3240520461072,5.62745458304704,6.34649741905887,6.18412986837208,6.18412986837208
"MLH1",4.37249208698568,6.21238771197039,5.70197773151229,6.15623866013331,6.42646024965993,4.38511574079891,6.07310678679211,3.78836068138903,5.38127289558268,5.71316940581936,5.69803194265268,5.53209814305423,5.77365335831047,7.45537486383978,6.1972941938482,7.11300100825574,7.10231700451624,7.64305885099022,6.6070296442444,8.31636365417422,7.7478136555405,7.51766063695412
"KMT2A",5.23606369249126,5.8868525289059,5.77288515133698,5.38265444894637,6.32247652111206,4.91696257120326,4.98858214799189,4.78363413066479,4.61941431749822,5.45351036590594,4.73903215558345,5.23832830821412,5.13958295263944,4.90462939770069,5.29239461918276,5.04410940224205,5.50633141452689,6.70563374000493,7.25132767722917,7.22861193856999,7.6749833168917,6.77339458208146
"AFF1",3.90983259204984,5.07279409746326,3.7312266939835,3.93687379351944,5.08172682305624,3.29784439542075,3.40164872063621,3.08510639728648,3.37953736590195,3.49102558872171,3.82878149683818,4.49624141932835,3.79282110296063,4.98181531920387,5.48833371166561,5.17161649639539,5.39843769965274,2.55332626402944,2.81750092535287,2.81620063000976,2.98136238932648,2.64357954115666
"ASCL2",5.17348602453209,5.04756767547412,4.79411569668539,2.84093511654253,4.48451188865454,5.58151737926232,4.98210370677558,4.46321066702718,7.38851922734804,5.4034925648547,5.06007400904339,4.44770678292204,5.69158942076591,5.9754188549333,6.41124984456625,5.85162818348941,5.72973421324992,4.07823256744069,4.51525001569656,3.3298067043363,3.70846016547079,3.46656442056656
"MME",1.5421475585933,1.78554239988052,1.97261518371045,1.90095168671377,1.45900443951178,2.98203367956078,1.63456036035987,1.77500094766102,1.57337240270316,1.77397708077756,1.98465411219744,1.92700888285137,1.88019739950946,1.7231485960665,2.04921904988884,1.69963415695354,1.9143554418422,6.2415647391554,5.08895342758797,6.42898463632836,5.71300032411257,5.40309403945034
"MMP1",2.81415202704036,4.0099734925479,3.25398685157645,3.76604377030117,3.07111942669794,8.83286767392571,1.7952332040733,2.62755780682109,2.19533219175501,1.78205829880158,1.97636401663298,1.63363170949498,2.74510096609965,2.0815065347912,4.61251961471323,2.82913113208121,2.02302457390658,1.78780141065318,1.85922621654928,1.69056001008015,1.9209138309557,1.80885689458226
"MMP2",3.7236079305119,4.37732491622915,3.39222433503539,3.72317575673333,4.14497089566553,8.69123867298056,4.80245588292658,7.20408839477841,6.54383293520282,4.32140589199325,4.06547267519582,5.72014835628108,4.04618894055071,4.09313682200565,5.82928275516947,5.57877346364292,3.84123598774167,3.50360764085133,3.90279431753218,3.36964000220398,3.61749033252545,3.19163084384712
"MMP7",4.23321277728003,5.18915004507884,3.30666935624466,3.33932449778017,4.37949933951813,3.5241795626621,3.21632967730055,3.61441190393961,4.70489786629886,3.24489477694627,3.38203614695214,3.62986711413839,4.20867197239574,4.76859163465005,5.12001037020478,4.20585249591929,4.43964273006255,3.53904511323213,3.28755878409603,3.30913171490379,3.27489753935171,3.13716555891925
"MMP9",10.673277981023,11.466580357057,10.7254890430265,8.36476763907732,10.3300887877091,10.9945034860062,8.88519021626383,11.2735484203335,12.9032799244706,10.2400295811544,9.74577488418484,9.01490962377106,10.625637125429,11.3560184272598,12.7451315789085,12.0973764421843,10.4062123606134,3.91490978009033,4.02933451930662,4.76808198029891,4.25798714770447,2.92220452629398
"MMP12",8.64172672437784,10.8124934134662,11.1072881382458,7.61877076467695,9.44684454679162,8.69370731556521,5.93755913600638,7.50086815724291,7.20308902591727,8.27148751915021,9.83426227458576,7.43920326549603,4.90389813578586,9.90235588124452,8.4310872306031,9.50791407813837,9.05362118077878,1.79824009112527,2.0155168827676,1.82103919596403,1.93108945295861,1.99922052763036
"CD200",2.36599621935946,5.27531666683361,3.59335640713437,3.91887664970367,3.32228551775536,2.73000950748961,2.59891101034862,2.62688430434713,2.57190327723318,2.76066045498512,2.12197646089253,3.42544560415157,4.53512891448905,3.84108978067108,4.17833285029254,5.54923174808344,5.93900072586369,1.74459409176688,1.90964980993876,2.19797853388855,2.12436297261581,1.94741357964699
"MXRA7",5.79983932048885,4.51855891662372,4.40781498506712,4.88363284862177,5.91658564667143,7.16566899043903,3.83757056372651,7.71373073817381,7.04969307312972,6.96164462140697,7.39121186046508,6.46350318111329,6.49664752734498,6.31842550959415,6.4098992290672,7.45751826362818,5.74233778033595,4.45473907503847,4.57618115703383,5.17557388653676,4.89165127459285,4.9016818497923
"PRKCQ-AS1",3.26354161451335,3.29825320870868,3.6196391666058,4.16872496158171,5.63119793572821,3.59644561838505,3.73683398241326,2.5005668614702,3.466608721913,3.43913471724903,4.95768930819229,4.80308397911563,5.72442136281438,6.57031538869013,4.95261021057438,5.47567273237044,6.07165111322025,2.64106465314408,2.28550821375715,2.80959007760208,2.34764934280216,3.04271937731459
"ASNS",2.82549291431448,2.65465033508575,4.59085506872692,3.56368988622929,4.22340307289749,2.8279944331138,2.31618975883425,2.72870996240693,2.04983612067696,2.67961818022235,2.37535293519784,2.7078684185205,3.46546639985969,4.09080672004232,3.33672811641156,4.34986344413971,3.74205611264924,5.30459211382977,2.81204830841692,4.90823876103089,4.8954986834785,3.82929193957899
"TMEM41B",3.21514729427646,5.49948052322585,5.64618853311446,3.85346155883597,4.31041828166779,2.94987940853159,5.96998099592908,3.05046092339482,4.21676995421597,3.62216299656995,3.25637023710483,3.6975755736928,4.33226594234113,5.02358973557122,4.77305944173429,4.79776541404307,4.79244364011912,5.18743023821459,4.26669098226902,6.02276292785118,6.1844800318491,5.66932221593849
"LOC440434",3.50727828813427,3.51580932153637,5.58736172007511,3.49465600840069,4.85118268143686,3.86792116997099,3.1296153393865,4.20785552686739,3.483387335188,3.9106382882416,3.98193715618952,4.18481751234612,3.03773493005645,4.80923021978268,4.03676659033101,3.34732896633252,5.4164298866773,5.40810098119386,4.89680454354477,5.19172311984696,5.15310763694088,5.52974471011297
